osmid,osm_type,name,transport_mode,lat,lon,operator,network,ref,public_transport,railway,highway,amenity,tram,bus,route,source
10087870508,node,Rue Ouled Bousbaa,bus,33.9662939,-6.8499328,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087921347,node,Avenue Mehdi Ben Barka,bus,33.9625413,-6.8540693,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087921348,node,Avenue Mehdi Ben Barka,bus,33.9623458,-6.8538219,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087921349,node,Avenue Mehdi Ben Barka 1,bus,33.9597663,-6.8572591,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087921398,node,Avenue Mehdi Ben Barka 2,bus,33.9582913,-6.8589759,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087921399,node,Avenue Mehdi Ben Barka 2,bus,33.9580965,-6.8586069,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087921400,node,Hay Riad Av. Ben Barka,bus,33.9561217,-6.8613982,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087921401,node,Hay Riad Av. Ben Barka,bus,33.9559799,-6.8610247,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087921402,node,Annakhil,bus,33.9543109,-6.8634787,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087921403,node,Annakhil,bus,33.9542913,-6.8629878,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087921404,node,Villas Hay Riad,bus,33.9512267,-6.8665094,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087921405,node,Firdaous,bus,33.926961,-6.8969138,ALSA,ALSA,,platform,,bus_stop,,,yes,,
10087921406,node,Massira,bus,33.9295043,-6.9020593,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087921407,node,Hay Atlas,bus,33.9312667,-6.90449,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10087921408,node,Police Temara,bus,33.9333756,-6.9113881,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088022647,node,Centre Temara,bus,33.9236924,-6.9188783,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088022648,node,Al Islahia,bus,33.9207724,-6.9220874,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088022714,node,Gare Temara,bus,33.9155969,-6.927286,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088022715,node,Pharmacie Skikina,bus,33.9109047,-6.9323385,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088022716,node,Sidi Ali,bus,33.907803,-6.9358785,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088023217,node,Sidi Ali,bus,33.9045495,-6.9394233,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088023218,node,,bus,33.9014342,-6.9426683,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088023413,node,Ain Attig,bus,33.8959865,-6.9557081,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088023521,node,El Manzeh,bus,33.8926618,-6.9608971,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088023522,node,Lot. Lhaj Abed,bus,33.8883688,-6.9694385,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088023523,node,Residence Al Hamd,bus,33.8873028,-6.9750861,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088023524,node,Alkhiria,bus,33.8835709,-6.9792922,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088023525,node,Round point Lahbilat,bus,33.8801685,-6.9828281,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088023536,node,Q.I. Ai Attiq,bus,33.8843071,-6.9866701,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088023550,node,Moulay Ali Cherif(Trminus L37B),bus,33.9287172,-6.9004812,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088023947,node,Gare Rabat Ville,bus,34.0157973,-6.8347222,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088120866,node,My.El Hassan,bus,34.0156803,-6.8312763,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10088120871,node,Aeroport,bus,34.0356093,-6.7480408,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089193282,node,Oum Azza,bus,33.880884,-6.7855901,,,,platform,,bus_stop,,,yes,,
10089193283,node,Pachalik,bus,33.8090546,-6.791371,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089193285,node,Daya,bus,33.806144,-6.7903669,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089193286,node,Daya,bus,33.8061175,-6.7905404,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089213771,node,Hay Pam,bus,33.8018537,-6.7891912,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089935657,node,Bab Tamesna,bus,34.0112057,-6.8513896,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089935666,node,,bus,33.9969166,-6.8592649,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089935667,node,,bus,33.9966385,-6.8554505,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089975319,node,Ministère de l'interieur,bus,33.9641836,-6.8719281,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089975320,node,Ministère de l'interieur,bus,33.964088,-6.8712967,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089975515,node,Guich,bus,33.9413606,-6.8826171,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089975516,node,Guich,bus,33.9412246,-6.8825311,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089975545,node,ISTA Temara,bus,33.9319868,-6.8938008,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089975547,node,Ouhoud,bus,33.9306131,-6.8974228,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089975548,node,Ecole omar ben el khattab,bus,33.9218827,-6.8894292,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10089975549,node,Avenue Ibn Sina,bus,33.9192331,-6.8905499,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090484424,node,Gare routière,bus,33.9897195,-6.8673241,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090484425,node,Arahba,bus,33.9842183,-6.8709599,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090484426,node,Arahba,bus,33.9843992,-6.8711967,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090484428,node,Dar Nachr Al Maarifa,bus,33.9810225,-6.8736958,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090484429,node,Dar Nachr Al Maarifa,bus,33.9810745,-6.8733685,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090484430,node,,bus,33.9817745,-6.8772749,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090484473,node,Zoo de Rabat,bus,33.9540072,-6.8912167,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090601985,node,Ouled Motaa,bus,33.940331,-6.903729,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090601986,node,Ouled Motaa,bus,33.9401925,-6.9035574,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643543,node,Police,bus,33.9335612,-6.9088036,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643544,node,Police,bus,33.9339071,-6.9093465,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643545,node,Prefecture,bus,33.9385665,-6.8971721,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643546,node,Prefecture,bus,33.9384383,-6.8973022,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643547,node,Ibn Batouta,bus,33.936393,-6.8925392,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643548,node,Ibn Batouta,bus,33.9363,-6.8913509,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643641,node,Masjib Al Houda,bus,33.9074053,-6.9165709,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643642,node,Masjib Al Houda,bus,33.9073043,-6.9163247,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643644,node,Krouch,bus,33.9022982,-6.9211981,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643768,node,Al Baraka,bus,33.897182,-6.9211384,ALSA Citybus RS,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643769,node,Al Baraka,bus,33.8974457,-6.9207873,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643770,node,Douar Bab Saad,bus,33.8907785,-6.9215605,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643814,node,Jamaat Mers El Khir,bus,33.8727366,-6.9197662,ALSA Citybus RS,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643815,node,Douar Oqba,bus,33.8817301,-6.9219489,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643816,node,Douar Rbiaa,bus,33.8866022,-6.922203,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643818,node,Foret Tamesna,bus,33.8550559,-6.9128473,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643819,node,Foret Tamesna,bus,33.8540076,-6.9129309,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643820,node,,bus,33.8383252,-6.9075941,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643821,node,,bus,33.838279,-6.9078539,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643822,node,Doha,bus,33.8401617,-6.9135113,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643823,node,Doha,bus,33.8400294,-6.9136937,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643824,node,Douar Rbiaa,bus,33.8398405,-6.9185351,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643825,node,,bus,33.839748,-6.9182795,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643826,node,,bus,33.837166,-6.9222849,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643827,node,,bus,33.8304385,-6.9140764,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643828,node,,bus,33.8305732,-6.9142487,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643829,node,,bus,33.8278664,-6.9177289,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643830,node,,bus,33.827999,-6.9179048,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643831,node,Ecole Tamesna,bus,33.830097,-6.9109458,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643832,node,Sidi Yahia,bus,33.8292795,-6.9071759,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10090643840,node,Residence Tawhid,bus,33.8315752,-6.9030322,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10092266823,node,Forêt Ibn Sina,bus,33.9820921,-6.8455894,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10092266824,node,Av. A. Balafrej,bus,33.9796878,-6.8423056,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10092266825,node,Balafrej,bus,33.9772053,-6.8382147,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10092266827,node,Guich Oudaya,bus,33.9368917,-6.8870616,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10092266828,node,Villat,bus,33.9348032,-6.8874269,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10092266829,node,,bus,33.9349179,-6.8873339,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10092266830,node,Anciene souk El Arbiaa,bus,33.8983995,-6.9495866,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10092266831,node,Anciene souk El Arbiaa,bus,33.8982631,-6.9494464,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10092266832,node,Lot.Jnan Ain Atiq,bus,33.8908237,-6.9641681,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10092266833,node,Lot.Jnan Ain Atiq,bus,33.8906969,-6.9640535,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10092286393,node,Annour Centre,bus,33.8491728,-6.9335173,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10092286394,node,Annour Centre,bus,33.8493379,-6.9337148,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10093328221,node,Gp.Scol Moumen,bus,33.8663348,-6.9250936,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10093328222,node,,bus,33.863012,-6.9290554,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10093405178,node,Hôpital Fath El Kheir,bus,33.9063123,-6.9209211,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10093405179,node,Mosquée Al Houda مسجد الهدى,bus,33.908911,-6.9183527,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10093405180,node,Avenue du Caire,bus,33.9112166,-6.915935,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10093405181,node,Rue de Rabat,bus,33.9137672,-6.9136443,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10093405182,node,Hay Khazali,bus,33.9162532,-6.9120023,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10093405184,node,Ofppt,bus,33.9229885,-6.9088766,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10093405185,node,Mosquée Redouane,bus,33.9197277,-6.9101785,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10093405186,node,,bus,33.9856309,-6.8769662,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10093405187,node,,bus,33.985825,-6.8770213,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095697011,node,Harhoura,bus,33.9342085,-6.9419228,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095697012,node,Harhoura,bus,33.9340486,-6.9419337,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095704326,node,,bus,33.9277983,-6.9088299,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095704327,node,,bus,33.9248654,-6.912048,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095704328,node,Mosquée Annour,bus,33.9221589,-6.9147876,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095704329,node,Mosquée Annour,bus,33.9222315,-6.9149325,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095704330,node,,bus,33.9169728,-6.9203435,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095704331,node,,bus,33.9170076,-6.9205841,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095704332,node,,bus,33.9194941,-6.9180314,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095704333,node,,bus,33.9193539,-6.9177736,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095704335,node,,bus,33.9147954,-6.9230037,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095704336,node,,bus,33.9146573,-6.9229018,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095706597,node,,bus,33.9188067,-6.9257789,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095706679,node,Tribunal de prem. Instance(Al Wifak),bus,33.9230207,-6.9305409,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095706680,node,,bus,33.9257028,-6.931854,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095706681,node,,bus,33.9258052,-6.9319421,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095706712,node,,bus,33.9289967,-6.9289953,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095706713,node,,bus,33.9290126,-6.9291252,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095745830,node,Plage Casino,bus,33.9280807,-6.9554356,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095745831,node,Plage Casino,bus,33.9278449,-6.9554608,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095745838,node,Le Rivage,bus,33.9259236,-6.9585337,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095745839,node,Le Rivage,bus,33.9257719,-6.9583964,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095785976,node,Avenue Wahda,bus,33.9921123,-6.7344708,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095785977,node,,bus,33.9928537,-6.7330183,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095785978,node,Sale Al Jadida,bus,33.9907186,-6.7366849,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095785979,node,Av.Atlas,bus,33.9930315,-6.7390307,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095785980,node,Residence Alia,bus,33.9957825,-6.7379305,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10095785981,node,Police Sale Al Jadida,bus,33.9942553,-6.736384,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10096510776,node,Avenue Moulay Abdellah,bus,34.0254488,-6.7645872,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10096510778,node,Hijra,bus,34.0247736,-6.7681723,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10096510780,node,Imam Malik,bus,34.0219279,-6.7722412,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10096510781,node,Nahda,bus,34.0209652,-6.7696362,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10096510784,node,Lycée Al Moutanabbi,bus,34.0188475,-6.7707053,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10096510813,node,Douar Jbala,bus,34.0166733,-6.7684633,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10096510814,node,Secteur 8,bus,34.0154866,-6.7658081,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10096510816,node,Mosquée Salam,bus,34.0172842,-6.7642494,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10096515436,node,Mosquée Hssayen,bus,34.0201815,-6.7610918,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10096515437,node,Collège Laayoun,bus,34.0228634,-6.7581651,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10096554684,node,Marche Bouitat,bus,33.9845574,-6.8784553,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098636577,node,Magic Park,bus,34.0275691,-6.8119186,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098636578,node,Sidi Bousedra,bus,34.0253443,-6.8071835,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098636579,node,Rue Ain Houalla,bus,34.0231209,-6.7967859,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098636580,node,Somapra,bus,34.0147948,-6.7868446,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098636581,node,,bus,34.00287,-6.768288,ALSA Citybus RST,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098636582,node,Oulja,bus,33.9973581,-6.7654809,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098636583,node,Bouregreg,bus,33.9922096,-6.7638381,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098636584,node,,bus,33.9890977,-6.7627054,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098636585,node,Entree sale el jadida,bus,33.9998064,-6.7510964,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098636586,node,Av mly youssef,bus,33.9979786,-6.7419529,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098636587,node,Sale Al Jadida,bus,33.990394,-6.7362312,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098636588,node,Sale Al Jadida,bus,33.9908097,-6.7369565,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098721155,node,Bab Sebta,bus,34.0425151,-6.8222569,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098721156,node,Bab Chafaa,bus,34.0436442,-6.8242982,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098721157,node,Ins. Abid,bus,34.0490717,-6.8270248,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10098721264,node,Ly.Abderahman Hadi,bus,34.05197,-6.8242772,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10099056231,node,AV hay Ennahda,bus,34.0646495,-6.796503,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10099056232,node,AV hay Ennahda,bus,34.0646593,-6.796769,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10099059367,node,Entree Said Hajji,bus,34.0724155,-6.7954449,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10099059369,node,Said Hajji,bus,34.0745936,-6.7933421,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10099059872,node,Said Hajji 2,bus,34.0777823,-6.7901809,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10099059874,node,Res.Touahri,bus,34.0799713,-6.7879866,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10099078000,node,Ecole Taha Hssine,bus,34.0722754,-6.7869542,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10104571870,node,,bus,34.0212966,-6.8328847,,,,stop_position,,,,,yes,,
10106733793,node,Moulay Abdellah,bus,33.9943648,-6.8415282,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10106733794,node,Cite Univ D'Agdal,bus,33.997555,-6.8434309,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10106747041,node,Avenue de France,bus,33.9984048,-6.849047,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10107178405,node,Arrêt Abi El Khair,bus,34.9281237,-2.327669,berkane mobility,makteb07 jaber7bis tiourar13,,platform,,bus_stop,,,yes,,
10107221582,node,Arrêt Ennassim,bus,34.8974665,-2.3030832,berkane mobility,,,platform,,bus_stop,,,yes,,
10107257134,node,Arrêt de bus,bus,34.9207134,-2.324603,berkane mobility,,,platform,,bus_stop,,,yes,,
10107265567,node,Arrêt Laymoune,bus,34.9292075,-2.3198162,berkane mobility,,,platform,,bus_stop,,,yes,,
10108899403,node,Ibn Sina,bus,33.9886798,-6.8515687,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10108899405,node,Ecole Essanabil,bus,33.9656091,-6.9032389,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10108899406,node,Mosquee Reduane,bus,33.9680052,-6.9001453,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10108899407,node,Assanaouber,bus,33.9618596,-6.8805628,ALSA,ALSA Citybus RST,,platform,,bus_stop,,,yes,,
10110264270,node,Mellah,bus,33.8900626,-5.570208,City Bus,City Bus Meknes,,platform,,bus_stop,,,yes,,
10110264272,node,Bus stop 15 to Moulay Idriss,bus,33.899473,-5.5538986,CityBus Transport Groupe,City Bus Meknès,,platform,,bus_stop,,,yes,,
10110286159,node,network:wikidata=Q114727483,bus,33.8570031,-5.546004,CityBus Transport Groupe,City Bus Meknès,,platform,,bus_stop,,,yes,,
10110294892,node,Bus stop 15,bus,34.0568971,-5.5230637,,,Moulay Idriss,platform,,bus_stop,,,yes,,
10110339451,node,Ain Karma,bus,33.9745061,-5.5774294,,,,platform,,bus_stop,,,yes,,
10110339452,node,Ain Karma,bus,33.9744961,-5.5776558,,,,platform,,bus_stop,,,yes,,
10110339453,node,Karienne (Saidia),bus,33.9084629,-5.5565424,CityBus Transport Groupe,City Bus Meknès,,platform,,bus_stop,,,yes,,
10110339454,node,Karienne (Saidia),bus,33.9084789,-5.5566799,CityBus Transport Groupe,City Bus Meknès,,platform,,bus_stop,,,yes,,
10110339455,node,Bus stop 28 Pharmacie L'Oum,bus,33.9045539,-5.5554092,CityBus Transport Groupe,City Bus Meknès,,platform,,bus_stop,,,yes,,
10110339456,node,Bus stop 28 Pharmacie L'Oum,bus,33.9043636,-5.5556853,CityBus Transport Groupe,City Bus Meknès,,platform,,bus_stop,,,yes,,
10110339457,node,Bus stop 28,bus,33.9013549,-5.5541411,CityBus Transport Groupe,City Bus Meknès,,platform,,bus_stop,,,yes,,
10110339458,node,Bus stop 28,bus,33.9013956,-5.5544226,CityBus Transport Groupe,City Bus Meknès,,platform,,bus_stop,,,yes,,
10110339459,node,Ain Karma,bus,34.0086507,-5.6167218,CityBus Transport Groupe,City Bus Meknès,,platform,,bus_stop,,,yes,,
